Name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Jennifer-Lee,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jenni-leigh,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Jennis,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jenny,14,17,17,17,11,11,10,12,4,7,7,4,3,4,4,6,..,4,3,..
Jenny-Leigh,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Jenny-Lyn,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Jenny-Lynn,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jenny-may,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Jeorga,-,-,-,-,-,-,-,-,-,-,..,-,-,-,..,-,-,-,-,-
Jeorgia,-,-,-,-,-,-,-,-,-,-,-,-,..,..,-,-,-,-,-,..
Jeremia,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Jeri,-,-,-,-,-,-,-,..,-,-,..,-,-,-,-,-,-,-,-,-
Jerline,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Jerney,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Jerri,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Jerry,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Jersey,-,-,-,-,-,-,-,3,..,..,..,..,..,..,4,3,..,..,3,3
Jersey-Jay,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Jersey-lee,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Jersey-leigh,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Jersi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Jersie,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,..
Jersi-rae,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Jervika,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Jerzey,-,-,-,-,-,-,-,-,..,-,-,-,-,-,..,-,-,-,-,-
Jerzi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,..
Jerzie,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,..,-,-
Jerzie-Lee,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Jerzy,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Jeshvi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Jesi,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Jesika,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jeslin,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jeslit,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Jesmy,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Jess,-,-,-,-,-,-,-,..,-,-,..,..,-,-,-,..,..,..,-,-
Jessa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Jessalyn,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Jesse,-,-,-,-,-,-,-,-,..,-,..,-,..,..,4,..,..,..,..,-
Jesse-Anne,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Jessi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,..
Jessica,130,124,109,121,107,151,123,149,143,164,153,206,157,166,164,173,158,123,138,120
Jessica-Ann,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Jessica-Elise,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Jessica-jade,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Jessica-Jane,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,..,-,-,-
Jessica-jayne,-,-,-,-,-,-,-,-,-,..,-,-,-,-,..,-,-,-,-,-
Jessica-lea,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Jessica-Lee,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,-,-,-,-,-
Jessica-Lei,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Jessica-leigh,..,-,-,-,-,-,..,-,-,..,-,-,-,-,-,..,-,-,-,-
Jessica-Lily,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jessica-louise,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Jessica-Mae,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Jessica-Rae,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Jessica-Ray,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Jessica-Rose,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,..
Jessie,-,3,..,-,4,..,-,3,..,5,..,4,..,..,7,11,9,9,9,6
Jessie-Ann,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Jessie-Dee,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Jessie-Leigh,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Jessie-Louise,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jessie-mae,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Jessiemay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Jessie-May,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Jessie-Rea,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Jessika,-,-,-,-,-,-,-,..,..,-,..,-,..,-,-,..,-,..,-,-
Jessi-Lee,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Jessy,-,-,-,-,-,-,-,-,-,-,-,..,-,..,-,-,-,-,-,-
Jessye,-,-,-,-,..,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Jeswin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Jesyka,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Jetaime,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Jetta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Jewel,-,-,-,..,-,-,-,-,-,..,-,..,-,-,-,..,..,-,-,..
Jeyda,-,-,-,-,-,-,-,..,..,-,-,-,-,-,-,-,..,-,-,-
Jeyde,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Jeylan,-,..,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jhanna,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Ji,-,-,-,-,-,-,-,-,-,..,-,-,..,-,-,-,..,..,-,-
Jia,-,-,-,-,-,-,..,..,4,..,..,-,-,..,..,..,-,-,-,-
Jiatong,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Jiaxin,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Jiayi,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,..,-,-,-
Jie,-,-,-,-,-,-,..,..,-,-,-,-,-,-,-,-,-,-,..,-
Jiiya,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Jilana,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jill,17,14,9,12,7,4,5,3,3,4,..,..,..,-,3,3,-,..,..,-
Jillian,-,..,3,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jimena,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jimia,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,..,-,-,-
Jimmie,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Jin,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Jing,-,-,-,..,-,-,-,..,..,..,-,-,-,-,-,-,-,-,-,-
Jingqi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Jingxuan,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Jinyu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Jiordan,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jisni,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Jistelle,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
J-Leigh,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Jo,..,..,-,..,-,..,..,..,-,..,..,-,-,-,..,-,-,..,-,-
Joa,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Joan,-,-,..,-,..,-,..,..,-,-,-,-,..,-,..,-,-,..,-,-
Joana,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,..,-,-
Joanie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,..,-,-,-
Joann,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jo-Ann,-,-,-,-,..,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Joanna,15,13,12,18,9,13,4,10,4,14,6,7,5,8,7,7,3,7,3,6
Joanne,23,9,8,13,5,8,8,6,8,3,4,..,..,..,..,..,3,..,5,..
Jo-Anne,-,..,-,-,-,..,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Joanne-Louise,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Joanne-Marie,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Jocelyn,-,..,-,-,-,..,-,-,..,..,-,..,-,-,..,..,..,-,..,-
Jocora,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Jodee,-,-,-,-,-,-,..,-,-,-,-,..,-,-,-,-,-,-,-,-
Jo-Dee,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Jodeen,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Jodelle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Jodene,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jodey,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jodhi,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jodi,..,..,8,4,7,6,10,10,11,10,3,4,..,3,4,3,-,..,..,..
Jodie,33,22,32,31,49,52,73,53,51,33,42,31,24,21,21,10,11,8,8,4
Jodie-ann,-,-,..,-,-,-,-,-,-,..,-,-,-,-,..,-,-,-,-,-
Jodie-Lee,..,..,-,-,3,-,-,..,-,-,..,-,..,..,..,-,-,-,-,-
Jodie-Leigh,..,-,-,-,-,-,..,..,..,..,..,..,..,..,..,..,..,-,-,..
Jodie-Louise,-,-,-,-,-,-,-,-,-,..,-,-,..,-,-,-,-,-,-,-
Jodie-Mae,-,-,-,-,-,-,-,-,..,..,-,-,..,-,-,-,-,-,-,-
Jodie-Marie,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Jodie-Niamh,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Jodie-Rose,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,..
Jodilee,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jodi-Lee,..,-,-,..,-,-,..,..,-,-,..,-,-,-,-,-,-,-,-,-
Jodi-Leigh,-,-,-,-,-,..,..,..,-,..,..,-,-,-,-,-,-,-,-,-
Jodi-Lynn,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Jody,4,..,..,-,3,-,4,9,..,3,5,..,..,..,-,-,..,..,-,-
Jody-Lee,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jody-Leigh,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jodylynn,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Joedi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Joel,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Joeleen,-,-,-,..,..,-,..,-,-,-,-,-,-,..,-,-,-,..,-,-
Joe-Leen,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Joeleigha,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Joelene,..,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Joella,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Joelle,..,-,-,-,-,-,..,-,..,-,..,-,..,-,-,-,-,-,-,-
Joely,-,-,-,..,-,..,..,-,..,..,..,-,-,..,-,-,-,-,-,-
Joey,-,-,-,-,..,-,-,-,-,..,-,-,-,-,-,-,-,-,-,..
Johana,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,..,-,-,-,-
Johann,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Johanna,7,..,4,-,..,..,..,..,-,..,..,6,..,-,3,3,..,-,-,-
Johannah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Johanna-Maureen,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Johanne,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Johannes,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Johannnah,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Johna,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Johneen,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Johnelle,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Johnie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Joirdan,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Joisie,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jolais,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jolana,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Jolee,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Joleen,..,..,..,-,..,..,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Jo-Leigh,-,-,-,-,..,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Joleigha,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Jolena,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Jolene,5,..,3,..,..,5,4,..,..,..,-,..,-,-,..,..,-,-,-,..
Jolie,-,-,-,-,..,-,3,-,-,..,..,..,..,..,-,-,-,..,-,-
Jolita,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Jollyne-Amatha,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Joneen,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Joni,..,-,..,..,..,..,..,..,-,-,..,..,..,3,3,..,..,5,..,-
Jonnie,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Jools,-,-,-,-,..,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Joorey,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Jordan,18,33,26,20,29,15,12,3,..,3,..,..,..,-,..,-,-,-,-,-
Jordana,-,..,-,..,..,..,..,-,..,-,-,-,..,-,-,..,-,-,-,-
Jordane,-,..,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jordan-Leigh,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jordann,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jordanna,..,..,..,..,..,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Jordanne,..,-,..,..,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jordayna,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jorden,..,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jordi,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jordii-grace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Jordin,..,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jordonna,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jordyn,-,3,4,4,7,-,..,-,..,-,-,-,-,-,-,-,-,..,-,-
Jordynn,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Jorga,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Jorgi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Jorgia,-,-,-,-,-,-,-,-,-,..,-,-,..,..,..,..,..,..,3,4
Jorgie,-,-,-,-,-,-,-,-,-,-,-,-,-,..,..,11,..,..,..,6
Jorgie-Mae,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Jorgie-Mai,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Jorja,..,..,..,..,..,..,3,6,7,16,12,7,8,6,14,9,10,9,10,8
Jorja-Ann,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Jorja-kate,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Jorja-lee,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Jorja-may,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Jorji,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Jorjie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,..
Josefa,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Jose-Leigh,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Joseph,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Josephina,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Josephine,6,6,..,4,..,5,..,5,3,..,4,..,3,..,..,..,3,3,..,4
Josie,-,..,..,..,..,..,-,..,8,..,3,..,3,3,3,5,5,3,7,..
Josie-Leigh,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Josie-rose,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,..,-,-
Joslyn,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Joss,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,..
Josslyn,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Jourdan,..,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jovanne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Jovi,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Jovie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Jovina,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Jovita,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Joy,4,3,4,-,4,3,4,3,7,3,3,8,3,6,3,3,..,..,..,..
Joyann,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Joyce,-,-,-,-,..,-,-,..,..,-,..,-,..,-,-,..,-,-,-,-
Jua,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Juala,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Juanita,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Judah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Jude,..,..,..,4,4,..,6,8,..,..,..,3,-,-,-,..,-,-,-,-
Judie,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Judina,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Judith,14,8,4,4,3,..,3,4,4,5,-,-,..,..,..,..,..,-,-,..
Judithe,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Judy,..,-,-,..,..,..,-,4,-,..,-,-,-,-,..,..,-,..,-,-
Juile,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Julea,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Juleka,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jules,-,-,-,-,-,-,..,-,..,-,-,-,-,-,-,-,-,-,-,-
Julia,3,7,3,6,18,8,7,4,7,14,22,34,30,36,37,20,29,23,26,16
Julia-Anne,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Juliana,-,-,..,-,..,..,-,-,-,..,-,..,-,3,..,..,-,..,-,-
Juliane,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Juliann,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Julianna,-,-,-,..,-,3,-,-,-,-,-,-,..,..,-,..,..,-,..,-
Julianne,-,..,..,-,-,..,..,-,-,..,-,..,-,-,-,-,-,..,..,-
Julia-Rose,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Julie,19,19,5,6,6,..,6,4,4,..,4,3,..,..,..,-,..,..,-,-
Julieann,-,-,-,-,..,-,..,-,-,..,-,-,-,-,..,-,-,-,-,-
Julie-Ann,..,3,-,..,..,-,-,-,-,-,-,-,-,-,-,..,..,-,-,-
Julie-Anna,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Julieanne,-,-,..,-,-,..,..,-,..,-,-,-,..,-,-,-,-,-,-,-
Julie-Anne,5,..,-,4,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-
Julie-Lee,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Julienne,-,-,-,-,-,-,..,-,-,-,-,-,-,..,-,-,-,-,-,-
Juliet,-,-,-,..,..,-,-,..,..,..,..,..,3,..,..,..,..,..,4,..
Juliet-Jane,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Julietta,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,..
Juliette,..,..,..,..,-,..,..,..,-,3,..,..,5,..,..,4,3,..,5,3
Julija,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Julijana,-,-,-,-,-,-,-,-,-,-,-,-,-,..,..,-,-,-,-,-
Juline,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Julita,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Julliah,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Julma,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Jumana,-,-,-,-,-,..,-,-,-,-,-,-,-,-,..,-,-,-,..,-
Jumanah,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
June,-,-,..,-,..,-,-,-,-,-,-,-,-,-,-,-,-,..,-,..
June-Marie,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Junia,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Juniper,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,..,..
Juno,-,-,-,-,-,-,..,-,-,-,-,-,-,3,3,..,..,..,4,..
Jurgita,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Jusmina,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Juste,-,-,-,-,-,-,-,-,..,-,-,-,..,-,-,-,-,-,-,-
Justice,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Justina,-,-,-,-,-,-,-,-,-,..,..,..,-,-,..,-,..,-,-,-
Justine,4,..,8,3,-,..,..,..,..,-,-,..,-,-,..,-,-,..,-,-
Justyna,-,-,-,-,-,-,-,-,-,..,-,-,..,..,-,-,-,..,-,-
Jyrah,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Ka,-,-,-,-,-,..,..,-,..,-,-,..,-,-,..,-,-,..,-,-
Kaara,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Kacce,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Kacee,-,-,-,-,-,..,-,-,..,-,-,..,..,-,-,-,-,-,-,-
Kacey,..,-,..,..,..,10,18,7,17,14,12,13,15,16,22,12,3,5,5,..
Kacey-Lee,-,-,-,-,-,-,-,-,-,-,..,..,..,-,-,..,..,-,-,-
Kacey-Leigh,-,-,-,..,-,-,-,-,-,..,..,-,3,..,-,-,-,-,..,..
Kacey-Lou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Kacey-mai,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Kacey-May,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Kacey-Rose,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Kaci,..,-,-,-,6,8,9,..,15,15,16,8,6,7,20,10,7,6,5,3
Kacia,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Kaci-Ann,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Kacie,-,..,-,-,-,..,..,..,..,..,6,5,9,8,16,6,11,10,5,8
Kacie-Anne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Kacie-Jo,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,..
Kacielee,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
