Name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Stan,-,-,-,-,-,-,-,-,..,..,..,..,-,-,-,-,..,-,-,-
Standfast,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Stanex,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Stanislav,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,..,-,-,-
Stanislaw,-,-,-,-,-,-,-,-,-,..,..,3,..,3,-,..,..,..,..,..
Stanley,..,..,..,-,-,..,..,..,-,4,..,-,..,..,..,..,..,3,4,..
Stavros,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Steafan,-,-,..,..,..,..,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Stebin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Steen,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Stefan,12,12,9,8,5,3,4,5,7,..,3,..,8,6,6,7,5,3,3,5
Stefano,..,-,..,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Steffan,..,-,-,..,-,-,-,-,-,..,-,-,-,-,-,-,-,..,-,-
Stein,..,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Steive,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Stelios,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Stellan,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Stellios,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Stepan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Stephan,-,-,..,-,-,..,-,-,-,-,-,-,..,-,-,..,..,-,-,-
Stephane,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Stephen,135,144,112,78,69,53,64,62,67,38,42,36,38,30,19,23,19,18,23,12
Stephen-Lee,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Stephen-Og,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,..
Stephen-Paul,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Stephin,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Steve,..,..,-,-,-,3,..,..,..,..,..,-,..,..,..,-,-,-,-,-
Steven,50,58,33,35,24,22,17,16,14,24,19,8,9,15,11,6,3,7,7,6
Steven-Lee,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Steven-og,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Stevie,-,..,-,-,..,..,-,-,-,..,..,..,..,..,3,..,..,-,..,..
Stevie-james,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Stevie-Lee,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Stevo,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Stewart,14,16,11,7,7,8,9,..,..,8,..,-,..,..,..,..,-,..,..,-
Stewart-Lee,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Stiofan,..,-,..,-,-,-,-,-,..,-,..,3,-,..,-,..,-,..,-,..
Storm,-,..,..,-,-,-,-,..,-,-,..,-,-,-,-,..,-,-,..,-
Struan,-,-,-,-,-,..,-,-,-,-,-,-,-,..,-,..,-,-,..,..
Stuard,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Stuart,47,37,29,32,22,23,19,14,14,8,11,9,7,6,4,..,3,4,5,..
Stuarty,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Subayr,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Subhaan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Sufyan,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Suhayb,-,-,-,-,-,..,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Sujal,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Sulaiman,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Suleman,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Sullivan,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,..,-
Sumeet,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Sunee,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Suni,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Sunni,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Suraj,-,-,-,-,-,..,-,-,-,-,..,-,-,-,-,-,..,..,-,-
Suresh,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Suryaanssh,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Suryansh,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Sven,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Syd,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Sydney,-,-,-,-,-,-,-,-,..,-,..,..,..,..,-,-,-,-,-,..
Syed,-,..,-,-,-,-,-,-,-,-,-,..,-,..,..,..,-,-,-,-
Sylvan,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Sylwester,-,-,-,-,-,-,-,-,-,-,-,-,-,..,..,..,-,-,-,-
Synan,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Syrvonne,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Szczepan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Sze,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Szebasztian,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Szymon,-,-,-,-,-,-,-,-,-,..,..,6,7,12,6,5,9,10,..,..
Taaseen,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Taavi,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Tadas,-,-,-,-,-,-,-,-,-,..,-,..,-,-,-,..,..,..,..,-
Tadc,-,-,..,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tadeusz,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Tadg,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Tadgh,-,..,-,-,-,..,-,-,..,..,-,..,-,-,-,-,-,-,-,..
Tadhg,-,-,-,-,3,-,3,5,5,3,8,7,12,8,..,7,..,4,3,8
Tadiwanashe,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Taha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Tahmeed,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Tahmid,-,-,-,-,-,-,-,..,..,-,-,-,-,-,-,..,-,-,-,-
Tai,-,-,-,..,-,-,..,..,-,..,-,..,..,..,3,-,-,-,..,..
Taidgh,-,-,-,-,-,-,-,-,-,..,..,-,-,-,-,-,-,-,-,-
Taidhg,-,-,-,..,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Taidhgin,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Taigh,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,..,-,-,-,-
Taighe,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Taine,-,-,-,..,-,..,-,-,-,-,-,-,-,..,..,-,-,-,-,-
Tainur,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Taio,-,-,-,-,-,-,-,-,-,-,-,-,..,..,-,-,-,-,-,-
Tairdelbach,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Tai-reece,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Tairese,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Tait,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Taiton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Taiyuan,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Taj,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tajus,-,-,-,-,-,-,-,-,-,-,-,-,-,3,..,3,4,4,..,3
Takuto,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Talal,-,-,-,-,..,-,-,-,-,-,-,-,-,..,-,-,-,-,..,-
Talan,-,-,-,-,-,-,-,-,-,-,..,..,-,-,-,-,-,-,-,-
Taleb,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Talha,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Taliesin,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Talimul,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tallinn,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tallon,-,-,-,-,-,-,-,-,-,-,..,..,-,-,-,-,-,-,-,-
Tallyn,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Tamar,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Tamarius,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Tamas,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Tana,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Tanai,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Tanaka,-,-,-,-,-,-,-,..,-,-,-,-,-,..,-,-,-,-,-,-
Tanav,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Tanay,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Tane,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Tanish,-,-,-,-,-,-,-,-,-,-,-,-,..,-,..,-,-,-,-,-
Tanishq,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tanner,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,..
Tannor,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Tapiwa,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Tarak,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Taran,-,..,-,-,..,-,..,-,-,-,-,-,-,-,-,-,-,-,-,..
Tarek,-,-,-,-,-,-,-,-,..,..,-,-,-,-,-,-,-,-,-,-
Tarik,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Tariq,-,-,..,-,-,-,-,..,..,-,..,-,-,-,-,..,..,-,-,-
Tariro,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Tarlach,..,..,..,..,..,-,-,..,..,..,-,-,3,-,-,-,-,..,..,-
Tarun,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,..
Tarunesh,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Tashinga,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Tate,-,-,-,-,-,..,..,-,-,-,-,..,..,-,..,-,4,4,..,..
Taubie,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tauras,-,-,-,-,-,-,-,-,-,-,-,..,-,-,..,..,-,-,-,..
Tauren,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Tavon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Tawaliu,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Tay,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Taye,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Tayfun,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Taylan,-,-,-,..,-,-,-,-,-,-,-,..,..,-,..,-,-,..,-,-
Tayler,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Taylor,11,21,17,20,31,21,40,27,37,32,39,29,30,22,22,19,19,5,10,5
Taylor-james,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Taylor-Jay,-,-,-,-,-,-,-,-,-,-,..,-,-,..,-,-,-,-,-,-
Taylor-John,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Taylor-lee,-,-,..,-,-,-,..,-,-,-,-,..,-,-,-,..,-,-,-,-
Taylor-Leigh,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Taym,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,..,-
Tayo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Tayten,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Tayyib,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Taz,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Teadghan,-,-,-,-,-,..,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Teagan,-,-,-,-,-,-,-,..,..,-,-,-,-,-,..,-,-,..,-,-
Teagen,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Teaghan,-,-,-,-,-,-,-,-,-,..,-,-,..,-,-,-,-,-,-,-
Teaghon,-,-,-,-,-,-,-,-,-,-,-,..,..,-,-,-,-,-,-,-
Teague,-,-,..,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Teanno,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Tearlach,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,..,-,-,-
Tearlagh,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Tearnan,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Teaven,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Ted,-,..,-,-,-,-,..,..,-,..,..,..,..,..,..,5,7,10,5,..
Teddi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,..,-,-,-
Teddie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,3,..,..,..
Teddy,-,-,-,-,..,-,-,..,..,-,..,..,..,-,-,-,4,8,13,27
Tedford,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Tedghan,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Tee,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Teejay,-,-,-,-,-,-,-,-,..,..,-,-,..,-,-,-,..,-,-,-
Tee-Jay,-,-,-,-,-,-,-,-,-,-,-,..,..,-,-,..,-,-,-,-
Teejay-ryan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Teelin,-,-,-,-,-,-,..,-,..,-,-,-,-,-,-,-,-,-,-,-
Tegan,-,-,-,-,-,..,-,-,..,-,-,-,-,-,-,-,..,-,-,-
Tehan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Tei,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Teiano,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Teigan,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Teighan,-,-,-,-,-,-,-,-,-,..,-,-,-,-,..,-,-,-,-,-
Teigue,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Teirnan,..,-,-,..,..,-,-,-,-,-,..,-,..,-,-,-,-,-,..,-
Tej,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Te-jai,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Tejas,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,..,-,..,-,-
Tejay,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,..,-,-,-,..
Te-Jay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Temen,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Temiloluwa,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Temour,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Templeton,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Tendai,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Teng,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Tennyson,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Tenuun,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Teo,-,-,-,..,-,-,-,..,-,-,..,-,-,-,-,-,-,..,..,..
Teodor,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,..,-,..,-
Teodors,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Teofil,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Teoman,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Terence,8,5,4,4,6,..,3,3,3,3,..,4,..,..,3,4,-,..,4,-
Terrance,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Terrell,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Terrence,-,..,-,..,-,-,-,-,-,-,..,-,-,-,-,-,..,-,-,-
Terry,-,..,..,3,..,..,..,6,-,3,4,..,..,..,..,3,-,-,-,..
Terry-jay,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Terry-Joe,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Terry-Lee,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Teyo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Teyte,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Thaddaeus,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Thaddeus,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Thadg-Joseph,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Thady,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Thahid,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Thai,-,-,-,-,-,-,..,-,-,-,-,..,..,-,-,..,-,-,-,-
Thane,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Thanishq,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Thanos,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Tharusha,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Theadore,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Theo,-,..,..,..,4,..,3,8,4,4,12,9,20,24,19,18,36,48,58,67
Theodor,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,3,..
Theodore,..,..,-,-,4,..,3,-,3,..,..,..,3,..,4,..,4,13,10,15
Theodoros,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Theodorus,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Theon,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,..,-
Theoren,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Theo-Thaddeus,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Thiago,-,-,-,-,-,-,-,-,-,-,-,..,-,-,..,..,-,-,-,..
Thibault,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Thierry,-,-,-,-,-,-,-,-,..,-,-,..,-,-,-,-,-,-,-,-
Thijmen,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Thoirn,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Thom,-,-,..,-,..,-,-,-,-,-,-,-,..,-,-,-,3,..,..,..
Thomas,186,198,173,163,196,165,163,175,157,165,185,181,174,157,160,141,145,147,157,117
Thomas-Blake,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Thomas-Dylan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Thomas-James,-,-,-,-,-,-,-,-,-,-,..,-,-,..,-,..,-,..,-,..
Thomas-Jay,-,-,-,-,-,-,-,..,-,-,..,-,-,..,-,-,-,-,-,-
Thomas-John,-,-,-,-,-,-,-,-,-,-,..,-,-,..,-,..,-,-,-,-
Thomas-Owen,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Thommas,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Thommy,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Thompson,-,-,-,-,-,-,-,-,..,..,..,-,-,..,-,-,..,..,-,..
Thomson,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,..,-,-,-,..
Thorin,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Thristin,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Thymoty,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Tia,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Tiaan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-
Tiago,-,..,-,-,-,..,-,-,-,..,-,..,-,..,..,-,-,..,-,-
Tian,-,-,-,..,-,-,..,..,-,-,-,-,-,..,-,-,-,-,..,-
Tianen,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Tiaran,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tiarana,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Tiarnach,..,..,..,..,4,-,-,..,..,-,..,-,-,..,-,-,..,-,-,-
Tiarnain,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Tiarnan,39,43,45,46,48,38,29,26,36,33,26,24,12,20,15,16,17,14,11,18
Tieran,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Tierin,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Tiernach,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Tiernain,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tiernan,21,19,36,40,47,41,46,57,50,55,61,64,44,50,37,36,27,29,16,21
Tiernan-Lee,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-
Tiernay,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tierney,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Tiernin,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tiernnan,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tiernoc,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Tiernon,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-
Tieron,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Tifeoluwa,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Tigearnan,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tiger,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tiger-Lee,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-
Tigernan,-,-,-,-,-,-,..,-,-,-,-,..,..,-,-,-,-,-,-,-
Tighearnach,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Tighearnan,..,3,-,..,-,..,..,..,..,4,..,3,..,-,..,-,..,-,-,-
Tighearnoch,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-
Tighernan,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-
Tihami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Tihomir,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Tijay,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-
Tijus,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-
Tilimbane,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..
Tilson,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Tim,-,..,..,-,..,3,3,..,-,-,..,..,-,-,-,3,-,-,-,-
Timas,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,..,..,-,-,..
Timilehin,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Timmy,-,-,-,-,-,-,-,-,..,-,-,-,..,..,..,-,-,..,-,..
Timo,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Timoci,-,-,-,-,-,-,-,-,-,-,..,-,..,-,-,-,-,-,-,-
Timofej,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-
Timotee,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-
Timotei,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-
Timotej,-,-,-,-,-,-,-,-,-,-,-,-,..,-,-,-,-,-,-,-
Timothee,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Timothy,36,21,30,38,28,20,17,14,22,10,13,10,5,11,10,10,8,6,9,9
Timur,-,-,-,-,-,-,-,-,-,-,-,-,-,..,-,3,..,..,-,-
Tinashe,-,..,-,-,-,-,-,-,..,-,-,-,-,-,-,-,-,-,-,-
Ting,-,-,..,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
